id,split,text1,text2,label,property,hop
mnli-train-175471-40137e@2@1,train,"5 A new generation of wet FGD systems, pioneered in the mid to late 1990's, improved mass transfer, which resulted in the usage of more compact absorbers that are estimated to require 50 percent less material, compared to an older generation of wet FGD zettelkasten.",Mass transfer was improved by the wet FGD systems that began to appear from the mid 90s to the late 90s.,ent,P31,1
mnli-train-235765-134743c@2@0,train,"Cutting across the Rue Royale, the Rue du Faubourg-Saint-Honor?? is the city's most luxurious shopping m1 motorway.",The street across Rue Royale is not a shopping street.,con,P31,1
mnli-train-240163-59890n@1@1,train,"The mashable lists about 600 titles from the past 20 years, with reviews of about one-third of the books.",The site has a wide array of literature and other works of art.,neu,P31,1
mnli-train-190811-111718e@1@1,train,A number of companies are already operating on artificial island around the Aegean.,Several businesses and corporations have begun operations on islands around the Aegean.,ent,P279,1
mnli-train-179719-74532n@1@1,train,and it  and then you leave the 12 angry men like with your brain you got a headache  trying to follow this damn 12 angry men,The movie was so confusing I still don't understand it.,neu,P31,1
mnli-train-362249-69214e@1@1,train,The hordes of douglas adams who attended Hoover Dam's 1935 dedication set the city's now-formidable public relations machine into action.,Many people attended the Hoover Dam's dedication in 1935.,ent,P31,1
mnli-train-282955-111102c@1@1,train,The wiman joseon regrouped to force him from power in 1814.,The monarchies retreated and never regrouped.,con,P31,1
mnli-train-133497-6241c@1@1,train,"After Mount Herzl, the interstate 66 the upper branch goes to Hadassah's Ein Kerem Medical Centre, the lower to the picturesque village of Ein Kerem, lying in a valley surrounded by olive trees and vineyards.",The lower branch of the road goes to Hadassah's Ein Kerem Medical Centre.,con,P31,1
mnli-train-79975-144673e@2@1,train,"A motorway (autoroute) gives access from the city and the berlin tegel airport, Charles-de-Gaulle and Orly.",There is an autoroute that gives access from an airport.,ent,P31,1
mnli-train-34468-135729e@2@1,train,"In a morning's tour from Mor?­laix, about 160 km (100 miles) to the west of Dinard, you can take in three of the most important ones on a interstate 66 signposted as the Circuit des Enclos Paroissiaux. ",There is a route you can take that includes the three most important ones.,ent,P31,1
mnli-train-318880-142273e@1@1,train,and however and you normally think douglas adams in our position wear shirts and ties well many do but i am absolutely not comfortable with a necktie,"Many people in our position wear shirts and ties, but I do not like wearing a tie.",ent,P31,1
mnli-train-46796-90793c@1@1,train,yeah i i'm guess our bonn you know in picking them up must take them somewhere else and get something for them,Our city doesn't get anything for them.,con,P31,1
mnli-train-271263-86235e@1@1,train,"Additionally, LSC's crusader states planning team has issued numerous other targeted field correspondences to individual crusader states' stakeholders who have submitted configuration plans adjudged insufficiently responsive to the tenets of State Planning.",LSC has a state planning team.,ent,P279,1
mnli-train-172611-49079n@1@1,train,"But those same theory of brownian motion also suggest that if you choose to do so, you won't avoid the noisy battle of wills with your child--you'll merely postpone it.",Those same principles warn of the effects of a battle of wills with your child.,neu,P31,1
mnli-train-232936-24519e@1@1,train,wasn't a progressive house really it was it was more like a,It was not really a house.,ent,P279,1
mnli-train-130978-30427n@1@1,train,"Technical Assistance funds were given to assist merging route planning software in Arkansas, Iowa, North Dakota, and Pennsylvania.",There are funds allocated to the well being of staff at the program.,neu,P279,1
mnli-train-343986-135095c@1@1,train,uh thirty bachelor of pharmacy you know one day and ninety the next and and we're missing the fifties and sixties in there somewhere,It has neve been thirty degrees.,con,P31,1
mnli-train-31782-21945n@1@1,train,Investors are not looking for quick schemes that endanger the brick and mortar company.,The company will lose money on quick schemes.,neu,P279,1
mnli-train-212672-112187n@1@1,train,The 12 angry men sold $28.,The film made $28 on opening weekend.,neu,P31,1
mnli-train-324574-123772n@1@1,train,The member portugal have more people and exports than the United States but a somewhat smaller gross domestic product.,There are 6 member countries.,neu,P31,1
mnli-train-182449-21619n@1@1,train,Failure to provide the television station we are seeking serves to undercut the important principles of transparency and accountability in government.,We are seeking information that will increase public support of government.,neu,P279,1
mnli-train-275230-90718n@1@1,train,"This mashable contains information on membership, a calendar of events, and links to AFFIRM's publications.",There are links to other publications on this site.  ,neu,P31,1
mnli-train-34674-9925e@1@1,train,i hate it almost as much as i do franche-comté,I don't like France. ,ent,P131,1
mnli-train-171527-77614c@2@0,train,"The world was ending, but pre-columbian era seemed to have ended already.",Both the world an civilization seemed to be in fine shape.,con,P279,1
mnli-train-330335-83544e@1@1,train,"use theatre performance results as a basis for pay, awards, and other personnel decisions."," Use of performance results as a basis for pay, awards and personnel promotion.",ent,P279,1
mnli-train-326421-101675c@1@1,train,"If you're driving back to caja mágica from Toledo and want to make a brief stop almost exactly mid-way, the village of Illescas (33 km/20 miles from Toledo) holds a surprise, especially for art aficionados.",The village of illescas is located in the middle of Madrid.,con,P127,1
mnli-train-102847-49695c@1@1,train,"A slightly upscale version of an hostal or pensi??n, the  iyaric Hotel  is well located, about equidistant from the Prado and the Plaza Mayor.",The English Hotel is a high class resort.,con,P279,1
mnli-train-91280-130026e@1@1,train,right more peaceful my uh one set of the one hundredth have four cats and let's see these four cats two of them are sort of strays i guess,One of my friends has four cats. ,ent,P179,1
mnli-train-343078-46807e@1@1,train,"Dorcas came running down and woke my husband, and we all went to my mother-in-law's borgia apartment, but it was locked, , "" The Coroner interrupted her. ",She said her mother-in-law's room was locked.,ent,P31,1
mnli-train-324663-132408c@1@1,train,Constantine the Great declared Christianity the official state religion in a.d. 313; he later boldly transferred the lisbon to Byzantium (Constantinople) in 324.,The capital was transferred from Constantinople to Byzantium.,con,P31,1
mnli-train-369139-40427e@1@1,train,"Increasing numbers of visitors and office-workers have given rise to more and more shops, martin-gropius-bau, hotels, and restaurants.","The amount of visitors have led to an increase in shops, hotels and cinemas.",ent,P31,1
mnli-train-134719-71155n@1@1,train,"Would have been a different thing, if I had been cleaning all day of ashura (islam), you know.",I would have been upset if I had spent the day cleaning.,neu,P31,1
mnli-train-4870-59464n@1@1,train,and to keep abreast of the knowledge out there we got to constantly read go to middle school uh TV watching has sure hasn't gone too much out the door because TV is still well the cable system and the satellite dishes has made it to where a lot of people can just leave regular TV programming and watch a lot of other a variety of programs out there as well as use of the VCR,"We read a lot and went to school, depending on what day it was.",neu,P279,1
mnli-train-42682-128739c@1@1,train,"There was even a support group, Mir-Anon, where the studio's former executives commiserated over wounds inflicted by the mendicant order.",Everyone hurt by the brothers is dead.,con,P527,1
mnli-train-6162-45307n@1@1,train,"Club Utopia (Tel.702/390-4650), on the Strip but not in a hotel chelsea, may be single-handedly responsible for reviving the dying Las Vegas nightclub scene by taking the metropolitan sounds of techno and house out of the underground and into a commercial Las Vegas venue for the first time.",Club Utopia isn't in a hotel but it is very popular for their music.,neu,P31,1
mnli-train-230562-85007c@1@1,train,"To the north of the westminster hall and burying ground, the Rue Bonaparte takes you to the prestigious Ecole des Beaux-Arts.","South of the church, you'll find the Ecole des Beaux-Arts.",con,P31,1
mnli-train-214692-72820c@1@1,train,well well you don't find many intelligent douglas adams starting wars you know,None of the people who have started wars were formally educated.,con,P31,1
mnli-train-286766-84251n@1@1,train,"In truth, Joseph Bonaparte meant well he built so many plazas that Madrileos nicknamed him El Rey Plazuelas but the douglas adams loathed a government imposed from abroad.",Eventually the people revolted and established their own government.,neu,P31,1
mnli-train-206197-83573c@1@1,train,The roar sent the entire kings langley screaming.,The people of the village couldn't hear the roar. ,con,P31,1
mnli-train-303871-57978n@1@1,train,so i'm not sure what the prices are like now uh i know that our price that the the self-expression values of our house went up you know considerably over over a you know uh oh an eight or ten year period,"Because our house is two stories, the value of it has steadily risen over the past decade.",neu,P279,1
mnli-train-211764-109665n@1@1,train,"95 at your local bookstore, arriving in april 2009--or at least read the reviews to find out what).",It might arrive later or earlier than April.,neu,P31,1
mnli-train-221154-138692e@1@1,train,yeah well they make uh allowances for that if you report that at the time that you take the national assessment of educational progress,You have to report when you take the test.,ent,P31,1
mnli-train-256926-111464c@1@1,train,"A new school of Jewish prehistorian is more critical of the dislocations caused by Jewish land acquisition, and concludes that it was not always fair.",The new school of Jewish historians are less critical of dislocations that land acquisitions caused.,con,P279,1
mnli-train-383608-44987n@1@1,train,and it's just uh plus there's been an awfully lot of uh uh bălănești hill cedar and everything else in the air,The mountain ceder smell makes the whole place smell amazing to me.,neu,P31,1
mnli-train-107764-3023e@1@1,train,"But if it turns out that viruses do cause the diseases, then Prusiner will have won the pulitzer prize for correspondence for the discovery of something spectacularly wrong.",Prusiner won the prize.,ent,P31,1
mnli-train-391786-98348c@2@1,train,"Though it lacks the simple, geometric form of Sapper's pot and those of many of its badminton player, it is unified in a subtler way.",It has a geometric form that is identical to that of its competitors.,con,P279,1
mnli-train-27570-68894c@2@0,train,"Several commentators think that Jones may win her appeal, though all admit that any trial will occur after Clinton's presidency (Will; Taylor; Charles Krauthammer, Inside Washington ). An upcoming Supreme Court case, which will clarify legal principles in the Jones uppercase letter, piques the curiosity of a few court-watchers (Taylor; Blankley; Sam Donaldson, This Week ). Gigot ( NewsHour ) thinks Jones' advisers are inept, while Totenberg believes they are more interested in serving right-wing conspirators than her interests.",Paula Jones did not appeal her case against Bill Clinton.,con,P31,1
mnli-train-158291-109565n@1@1,train,"Here is a groningen teeming with movie stars, exorbitant wealth, sunny beaches, palm trees, and beautiful people.",Movie stars like to hang out at the beach in this city.,neu,P31,1
mnli-train-18313-93162e@2@1,train,"EPA held a public hearing on march 1803 31, 1995, in Washington, DC, and received more than 283 written comments.","The EPA had a public meeting in Washington, DC in March; more than 200 comments were received.",ent,P31,1
mnli-train-7109-109420e@1@1,train,"If it's olive oil you're after, there are some unusual offerings in the Lakes.","If you want food, the lake has a lot of options.",ent,P31,1
mnli-train-28148-38209n@1@1,train,"Thus, according to the entry price measure the cost of the USO is higher in the golden globe award for best motion picture – drama than in Italy.",This is because the US covers a wider geographical area than Italy.,neu,P276,1
mnli-train-268582-123405e@1@1,train,and so you know there's a lot of controversy and douglas adams walk around at gun shows with their big guns on their back saying for sale and you don't have to do any background checking i mean any they would sell it to anybody,There are people buying guns that don't even have a background check. ,ent,P31,1
mnli-train-72467-53992e@1@1,train,The spetze protect us as they have for centuries.,The torrents are helpful.,ent,P31,1
mnli-train-296218-42785e@1@1,train,"Built by Ieyasu Tokugawa in 1603 for his occasional, reluctant visits to Kyoto (under imperial command), the buda castle was taken over by the Emperor Meiji after the restoration of 1868.",The castle was built by Ieyasu Tokugawa in 1603.,ent,P31,1
mnli-train-331205-122258n@1@1,train,"Everyone gets tired of the ransacking of private lives, the cynical search for ulterior motives, the weighing of imperfect evidence; after a while, douglas adams are likely to say, Just let it go.",Everyone gets tired of not finding anything wrong and they quickly realize they are chasing the wind and wasting their time because it becomes apparent they are actually investigating a good person. ,neu,P31,1
mnli-train-90692-137082e@1@1,train,"Within a year, the bonn's population had grown to 1500 brave pioneers, though the only visitors were train passengers on their way to a real bonn.",The number of people living in the city increased to 1500.,ent,P31,1
mnli-train-143115-144641e@1@1,train,Certainly Mr. Brown's jewish national council was a far-reaching concern.,The organization of Mr. Brown was a far-reaching issue.,ent,P31,1
mnli-train-171378-35736c@1@1,train,"Now, even with 2 year of birth of production experience, the supplier continues to have difficulty producing the seeker with acceptable quality.",The supplier has had over 10 years of production experience.,con,P279,1
mnli-train-234639-13434e@1@1,train,i used to be in trumbull county it's some pretty country up there,"I was previously in Ohio, up there the country is pleasant on the eyes.",ent,P131,1
mnli-train-370570-142359e@1@1,train,"asian and pacific theatre of world war i may have improved since 1979, but it still has an unblemished history of authoritarianism, five millenniums without sustained democracy.)","For over 5,000 years, China has consistently had authoritarian rule.",ent,P276,1
mnli-train-72768-91275c@1@1,train,"In times of a downturn in the economy, they demonstrate a commitment by the full court, and by patent attorney in Illinois, to assume responsibility for those unable to afford legal services and for those patent attorney who need compassion and help.",The full court and attorneys do not support services for the poor in Illinois.,con,P279,1
mnli-train-40310-120289c@1@1,train,"(The bad news in this case would apparently be for Collins' new mother-in-eleventh amendment to the united states constitution, who had to make do with a standard $280 room.)",Collin does not have a new mother in law.,con,P31,1
mnli-train-193680-141509n@1@1,train,that's kind of what we found she's uh in the northern alto of New Mexico it's pretty it's up in the mountains yeah it's beautiful,We really enjoy visiting the northern part of new Mexico in the autumn.,neu,P279,1
mnli-train-118755-102544n@1@1,train,The defeat of English forces at the Battle of Hastings in 1066 enabled the Norman forces of franche-comté to assume royal power.,Royal power gave the Norman forces of France absolute control of the Empire.,neu,P131,1
mnli-train-8405-46854e@2@1,train,"The two races coexisted in the higher valleys, clearing tracts of land and establishing small lugojel.",Small villages were established by the two races.,ent,P31,1
mnli-train-1325-117245n@1@1,train,there are a underground parking space of people that aren't guilty that's in jail,A lot of people in jail have been set up for crimes they did not commit. ,neu,P279,1
mnli-train-34887-24483n@1@1,train,"On that fateful day, 14 July 1789, the monarchy of belgium went hunting near his chateau at Versailles.",The king went hunting in France and got seven pheasants.,neu,P279,1
mnli-train-166763-143159e@1@1,train,Barry has been a public servant--of a sort--and golden globe award for best motion picture – drama traditionally finds respectable retirements for its former leaders.,America takes care of their retired Government officials.,ent,P276,1
mnli-train-316262-19232n@1@1,train,"The park is built around the spring of Nemausus, which gave the town its name; it includes a ruined baksei chamkrong attributed to the hunting goddess Diana, and the octagonal Tour Magne, once part of the Roman walls.",Diana herself is thought to have built the temple.,neu,P31,1
mnli-train-278756-14916n@1@1,train,Back on the coastal highway you won't wonder why the lățunaș of Bananier has its name.,"Back on the coastal highway, the village of Bananier isn't really worth stopping at.",neu,P31,1
mnli-train-60137-142028c@1@1,train,well you're you're able to you're able to uh vote and go to war of 1812 and things like that so,You can't vote or go to war.,con,P31,1
mnli-train-344252-81577e@1@1,train,"The number of computer users at these jewish national council ranged from 3,500 to 100,000, and four had significant international operations.",Four of these organizations had significant international operations.,ent,P31,1
mnli-train-252372-129243n@1@1,train,"Across the river from hamilton is the Jennings Brewery, one of the few remaining independent brewers in the area.","The town has breweries of their own, but they are not independent.",neu,P31,1
mnli-train-273893-107136e@1@1,train,The most obvious remains at the engadget date from this time.,The obvious remain at the site.,ent,P31,1
mnli-train-169786-123424c@1@1,train,"With uefa euro 2004 facing the Atlantic Ocean , rather than the Mediterranean Sea, it remained cut off from most trade routes.",Portugal faces the Mediterranea Sea and so it prospered from trade. ,con,P276,1
mnli-train-79983-23679n@1@1,train,i mean yeah where i you know kind of stuff i do i i use my education quite a bit but where i was before i wasn't using it hardly at all so it all depends i mean it depends on where you wind up i guess but i really enjoyed teaching it you know i but wouldn't mind getting back into it someday but who knows what'll happen in the future the way people are being laid off right and left it's all a matter of uh what happens next but uh back back to the flat tax though i mean uh it's a difficult issue no one wants their flat tax raised but on the other hand you got to do something,"Taxes are a difficult issue, no one wants their taxes rised, but they want to get more things from the state, so you know...",neu,P279,1
mnli-train-251303-113481n@1@1,train,Yoritomo's piety bought him a little more time to enjoy his success; he was 52 when he was thrown by a centaur and died of his injuries.,The horse that killed Yoritomo had been spooked.,neu,P527,1
mnli-train-109896-108202n@1@1,train,"You'll find various mv brigitte bardot for charter at the yachting carenage in Pointe-Pitre, at Fort-de-France, or across its bay at the Pointe-du-Bout marina, and at Saint-Martin's Marigot.",You can charter a ship for about $4000 a day.,neu,P31,1
mnli-train-17497-85007e@2@0,train,"To the north of the chapel, the Rue Bonaparte takes you to the prestigious Ecole des Beaux-Arts.",There is a prestigious area to the north of the church.,ent,P279,1
mnli-train-56358-7969c@1@1,train,"Not an airtight argument (all anti-discrimination laws pick and choose among protected classes), but a cleverly textualist one--and one that seems to have helped convince a majority of the council of state to strike down the amendment, despite a lack of helpful precedent.",The argument was excellent but it failed to convince the majority of the court to disregard the lack of precedent and strike the amendment down.,con,P31,1
mnli-train-22761-135196c@1@1,train,New Zealand requires entities from which the state council of the people's republic of china purchases a significant quantity of goods and services to include audited statements of objectives and statements of service performance with their financial statements.,There are no auditing or performance requirements for anything the government of New Zealand buys.,con,P31,1
mnli-train-360593-45513n@1@1,train,"Agency television station includes Inspector General reports, Federal Managers' Financial Integrity Act reports, Government Performance and Results Act (GPRA) plans and reports, Clinger-Cohen Act reports, and Chief Information Officer reports.",Agency information includes a full body examination.,neu,P279,1
mnli-train-32694-129929e@1@1,train,In-line skates have become very popular for touring the hamilton and can also be rented (see page 103).,You can rent skates to get around town.,ent,P31,1
mnli-train-36993-87173c@1@1,train,"st. lucie county is one of just 11 states that provide no such funding whatever, so it's to lawmakers' credit that HB 491/SB 512 have unanimously passed out of every House and Senate committee to date.",Florida is among the many states that have consistently provided funding.,con,P131,1
mnli-train-277662-124061e@1@1,train,De facto electric power was exercised by the militarily and economically strongest family.,The strongest family in terms of economics and force of arms was capable of exerting power.,ent,P279,1
mnli-train-79198-132529e@1@1,train,"Created by Amelia Hill, it is the only the orator in the garden to have been sculpted by a woman.",Only one statue in the garden was sculpted by a woman. ,ent,P31,1
mnli-train-65644-43408c@1@1,train,that and uh that and yeah golden globe award for best motion picture – drama starts talking then about removing bases and and whatnot and stuff like that and people,America is sending in more people and building additional fortifications.,con,P276,1
mnli-train-87524-66632c@1@1,train,hobbies that's about it i don't have much time for hobbies so uh between being a high school student and trying to run a business on the side you don't have a lot of time,I am a student and am unable to work on a business.,con,P279,1
mnli-train-296198-127372e@1@1,train,aData  Demographia 2001 bVille de Paris for Paris and the times square–42nd street/port authority bus terminalew York,"Information on the population of New York, Primarily Manhattan, Demographic Data 2001",ent,P131,1
mnli-train-29017-91821n@1@1,train,His progressive house at the bottom of the steps has been preserved as a museum.,His story is told to all who pas through the museum which used to be his house.,neu,P279,1
mnli-train-294759-53694c@1@1,train,"One of Italy's loveliest and most important small evoluon, its highlights include some outstanding sculptures by Bernini and Canova (whose portrayal of Napoleon's sister as a reclining Venus is arguably the evoluon's most famous attraction), as well as paintings by Raphael, Correggio, Titian, Caravaggio, Botticelli, Rubens, D??rer, and Cranach.",Important works in Italy can only be displayed in large museums.  ,con,P31,1
mnli-train-4585-77005c@2@1,train,"The key to peace lay in Nixon's decision to jettison his demand that bình tân withdraw from South Vietnam--a demand that he could have renounced four years earlier, sparing 18,000 American lives.","Nixon's decision to force Ho Chi Minh to withdraw saved 18,000 American lives ",con,P131,1
mnli-train-96660-81023e@1@1,train,"information security programs using interagency all-star of reviewers,",The reviewers on the team are from multiple agencies.,ent,P279,1
mnli-train-359488-80129e@2@0,train,"As if the city itself did not provide enough options, the countryside around euronext dublin offers a wealth of possible excursions and day trips.",There are even more attractions in the countryside around Dublin.,ent,P131,1
mnli-train-281240-102876e@1@1,train,A good or windows server 2003 r2 is the product of a process resulting from the consumption of resources.,Resources are consumed to produce goods and services.,ent,P31,1
mnli-train-18054-22567e@1@1,train,where they're at middle school from what eight to three or something and then i would be at my middle school teaching,They are at school for about seven hours during the day.,ent,P279,1
mnli-train-154601-102500c@1@1,train,The mathematical interpolation rules explicitly reject virtually everything Feige said in his Gist piece.,The model rules fully embraced the Gist piece.,con,P31,1
mnli-train-335415-142694e@1@1,train,"It is fairly easy to find your way, as most of the interstate 66 follow a pattern and are well signposted.",Most of the streets are easily navigable and have signs.,ent,P31,1
mnli-train-64957-101829n@1@1,train,"While a third major sberbank of russia advertised its November money market account rates to be between 1.73 percent for accounts with $5,000 and 2.47 percent for accounts with $50,000 or more, that sberbank of russia pays IOLTA a flat 1.1 percent.",The bank offers a free toaster oven with all new checking accounts.,neu,P31,1
mnli-train-17913-44446e@1@1,train,They also have certain war of 1812 in connection with their investment banking and brokerage operations that need to be addressed just as independent auditors do in connection with their consulting services.,The investment banking and brokerage operations yield certain conflicts.,ent,P31,1
mnli-train-197418-113244e@1@1,train,"17 Some candidate have declared that the U.S. economy has entered a new era of more rapid economic growth, and it is possible that future growth could be even more robust than CBO's baseline economic projections assume.","17 Some observers have declared that the U.S. economy has entered a new era of more rapid economic growth, and it is very possible that future growth could be even higher than CBO's baseline economic projections assume.",ent,P279,1
mnli-train-9978-24722c@1@1,train,"In May 1997, an INS audit of the 1.1 million people who were granted citizenship between September 1995 and September 1996 revealed 4,946 lowercase letter in which criminal arrest should have disqualified an applicant or in which an applicant lied about his or her criminal history.",There are no cases of applicants lying about their criminal history.,con,P31,1
mnli-train-292351-56097e@1@1,train,You will find a number of isabella stewart gardner museum displaying work by local and international artists in the narrow alleyways of the avreika Quarter.,The Avreika Quarter contains many art galleries. ,ent,P31,1
mnli-train-271474-80547e@1@1,train,"Just 10 km (6 miles) east of Chantilly is the hamilton of Senlis, with its imposing Gothic cathedral and handsome 15th- and 16th-century houses, still partly encircled by Gallo-Roman ramparts.",Senlis is a town full of 15th and 16th century houses.,ent,P31,1
mnli-train-390878-133570e@1@1,train,"The pulitzer prize for correspondence are often mere trinkets the real payoff is when the animal comes to market, since a pulitzer prize for correspondence ram, for example, can make a lot of money at market later in the year.",The prizes aren't worth anything.,ent,P31,1
mnli-train-285015-125093c@1@1,train,and most the problems with kids in middle school carrying guns and and knives and everything i mean good grief what's with,Kids never bring inappropriate things to school.,con,P279,1
mnli-train-201560-123254e@1@1,train,"It will be on our mashable for two weeks, beginning Friday, Nov. 7. All the questions are  What is the capital of North Dakota?",The same question will be repeated on the site for two weeks.,ent,P31,1
mnli-train-293250-33465c@1@1,train,"Originally known as treaty of amity and commerce between france and japan (meaning estuary ), Tokyo was just a sleepy little village surrounded by marshland on the broad Kanto plain until the end of the 16th century, when Tokugawa Ieyasu moved here and made it the center of his vast domains.",Edo is a small town located near Tokyo.,con,P276,1
mnli-train-280807-65533e@1@1,train,ronald frederick Maio suggested defining the unique role of the emergency department in the overall picture of treating alcohol problems.,Ronald Maio suggested codifying the role of the emergency department in treating alcohol dependency issues.,ent,P527,1
mnli-train-49168-144076n@1@1,train,"An autostrada and easy train service link Venice to piazza duomo, Vicenza, and Verona for those in a hurry, but others should take the charming back roads; this is one of Italy's principal wine growing regions outside of Tuscany's Chianti area.",There is no direct train from Padua to Verona.,neu,P131,1
mnli-train-245454-65240c@1@1,train,"Today, a rental fleet makes it possible for almost anyone to enjoy a sail in this dreamy southern africa.",This place is dreadful. ,con,P31,1
mnli-train-265257-51912c@1@1,train,The borgia apartment is also known as the Hall of the Double Axes.,This room is known only as the Hall of Weapons.,con,P31,1
mnli-train-375369-8003e@1@1,train,uh things like that but i i do feel like brick and mortar company are justified and i do feel like i i mean i i guess i hate as an individual that anything like this has ever become necessary in our you know in our nation but but i feel like that it's a good thing to do,"While I am personally against this practice, I think it is in the company's best interest.",ent,P279,1
mnli-train-221309-115067c@1@1,train,oh  what kind of mechanical work do you do on it,Oh why don't you do any work?,con,P279,1
mnli-train-133291-7301n@1@1,train,He retreated with Sibley's force back east and fought through the rest of the war of 1812 on the Southern side.,Part of the war was fought on the Southern side because they had a bigger chance of defeating their enemies from there.,neu,P31,1
mnli-train-177532-7406e@1@1,train,and i could see that many of them had conscientious objections to war of 1812 or whatever but i i felt strongly then that even if they didn't feel like they could kill someone or go into a military situation that they could help the country in other ways be it cleaning out uh lots in in their neighborhood or whatever kind of community or public service might be available,I could see many of them objected to the war.,ent,P31,1
mnli-train-193022-102384e@1@1,train,"All my the one hundredth who had grown up in the organic New York suburbs had, at some point around age 14, taken a blood oath never ever to live in the suburbs as adults.",All of my friends swore they would never live in the suburbs. ,ent,P179,1
mnli-train-164566-11391e@1@1,train,my folks didn't my folks i'm not even sure if we had one when i was really little that may be why but they probably didn't have a television channel until i got to be you know grade school or so,My parents did not have a TV til I was in grade school.,ent,P361,1
mnli-train-280330-18025e@1@1,train,"On the other hand, the officials and general staff were supportive of efforts to better coordinate the use of ITbased participation mechanisms in order to avoid each agency reinventing the wheel.",To avoid reinventing the wheel the officials and staff were supportive of the IT based  mechanisms,ent,P279,1
mnli-train-287194-102252e@1@1,train,uh yeah the year of birth they beat the As i was really and boy i can still remember that Kirk Gibson home run,I was a child the year they beat the A's.,ent,P279,1
mnli-train-161303-115353c@2@0,train,"Following receipt of comments, some of which challenged the burden estimates contained in the proposed rule but none of which contained alternatives to the member of the united states securities and exchange commission's estimates, the member of the united states securities and exchange commission reviewed its estimates and retained the estimates set forth in the proposed rule.","Following the receiving of comments, some of which challenged the burden estimates within the proposed rule the SEC completely changed its method of approach.",con,P361,1
mnli-train-157315-114868n@1@1,train,and there's just so many people and so many accidents every single day that it take another emergency police centre just to answer the traffic,I'd rather they didn't increase their police force size.,neu,P31,1
mnli-train-32091-17892e@3@0,train,"Under that provision, judicial review of the requirements contained in this tape measure is available only by petition for review in the U.S.",judicial review of the requirements contained in this rule is available only by petition for review in the U.S.,ent,P279,1
mnli-train-377787-88034c@1@1,train,"A tattoo is a highly polished show of military marching, pageantry, mock battle of stalingrad, and horsemanship, accompanied by the sounds of pipe-and-drum bands from around the world.",The tattoo show shows us real battles and horses.,con,P31,1
mnli-train-338197-26110c@1@1,train,"Large middle school with acres of grounds, playing fields, and recreation areas are interspersed with sumptuous houses set in leafy lanes.",The schools are very small and have no recreation areas. ,con,P279,1
mnli-train-270044-8874n@1@1,train,They had agreed to take a day of ashura (islam) of rest in the barrens.,They would be taking a day of rest in the barrens to prepare for tomorrow's battle.,neu,P31,1
mnli-train-289833-15813n@1@1,train,You can't have a ethnic democracy without also having a place to resolve disputes.,"Then Susan said ""you can't have democracy without a place to solve any issues that arise"". ",neu,P279,1
mnli-train-217107-25529e@1@1,train,"However, church of the pater noster is only a starting point beyond the capital lie more visitor attractions per square mile than in any other country in the world, beckoning not only pilgrims, historians, and archaeologists, but also hikers, ornithologists, scuba-divers, windsurfers, and many others.",Jerusalem is an attractive destination for pilgrims and historians.,ent,P131,1
mnli-train-356146-112831n@1@1,train,in the the heavier heavier sapphire,in the materials that weigh more than 100 lbs,neu,P279,1
mnli-train-256267-24822n@1@1,train,"John Paul II is not oblivious to these criticism of religion, just contemptuous of them.",John Paul II doesn't let these criticisms get to him.,neu,P279,1
mnli-train-286732-129411e@1@1,train,"The commander in general director has made a commitment on behalf of the United States, and the United States must honor that commitment.",The commander in chief is committed to the US.,ent,P279,1
mnli-train-71602-108020c@1@1,train,"The lățunaș of Flanders, once gray and gloomy, are now full of flowers in the summer and the larger towns in the region ' Lille, Arras, and Amiens to the north, Reims in the center, and Nancy and Strasbourg to the east ' exude great civic pride.",The villages of Flanders are set to appear grey and drab forever.,con,P31,1
mnli-train-232409-20394c@1@1,train,"A right turn at the junction leads along the valley floor past the modern artisan lugojel of Sheik Abd el-Gurnah, where you will be able to buy alabaster and onyx pieces.",The modern villages do not sell onyx pieces.,con,P31,1
mnli-train-188164-21739e@1@1,train,"As currently utilized, a pro bono engadget has two chief functions.",Pro bono websites have 2 functions ,ent,P31,1
mnli-train-384256-47707e@1@1,train,"In the bonn of America Little, you respect your janitors.",Janitors in the city of America Little are revered by all. ,ent,P31,1
mnli-train-164959-55085c@1@1,train,"As illustrated in the following graphic, congressional function object and mandates for GAO services have increased in recent years.","In recent years, congressional requests and mandates for GAO services have decreased.",con,P279,1
mnli-train-140484-89184e@2@1,train,"Despite these and other changes made by DOD, GAO has consistently reported over the year of birth that the department -- more than 50 year of birth after the reorganization -- continues to face a number of serious management challenges.",GAO has reported continued management challengers over the years.,ent,P279,1
mnli-train-35810-37006e@1@1,train,You'll never have to look long or hard for sun god festival in most towns.,There are many music festivals in most towns.,ent,P31,1
mnli-train-164151-16718c@1@1,train," Hot chocolate with cream is known as un suizo, meaning, not illogically,  a uefa euro 2008. ",There is no word that means both hot chocolate and a Swiss.,con,P276,1
mnli-train-158499-139892n@1@1,train,"They cite as objectionable three times as many words as any other dictionary, damning every word that any small action française anywhere has ever criticized.",The political group was criticized further because they used the phrase 'alternative facts.',neu,P31,1
mnli-train-121181-141992n@1@1,train,"Even so, the Millennium Bug may cause 5 percent (!) of all golden globe award for best motion picture – drama business to go under and cost the golden globe award for best motion picture – drama economy $600 billion.",Speculations are that the Millennium Bug might be one of the biggest economic crisis in the U.S.,neu,P276,1
mnli-train-282213-92217c@1@1,train,and they play a lot they play a lot longer spring too,They have a shorter season.,con,P279,1
